status,spectrum_id,region,target,sheet_name,scan_name,point_name,label_column,raw_label,major_category,paper_table1_superclass,paper_table1_superclass_candidates,label_status,training_label_usable,spectrum_file,ss_raman_file
exported,SHERLOC_REGION_0203,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_0,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_0_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0204,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_1,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_1_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0205,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_2,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_2_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0206,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_2,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_2_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0207,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_3,minerall_type1,perchlorate/phospate,Perchlorate/Phosphate,,Perchlorate; Phosphate,ambiguous_sherloc_label_spelled_phospate_not_directly_usable_for_closed_set_training,False,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_3_label1_Perchlorate_Phosphate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0208,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_4,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_4_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0209,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_5,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_5_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0210,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_6,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_6_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0211,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_7,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_7_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0212,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_8,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_8_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0213,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_9,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_9_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0214,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_10,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_10_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0215,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_11,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_11_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0216,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_12,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_12_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0217,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_13,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_13_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0218,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_14,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_14_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0219,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_15,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_15_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0220,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_17,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_17_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0221,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_18,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_18_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0222,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_19,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_19_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0223,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_21,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_21_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0224,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_24,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_24_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0225,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_24,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_24_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0226,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_25,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_25_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0227,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_26,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_26_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0228,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_27,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_27_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0229,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_27,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_27_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0230,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_30,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_30_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0231,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_31,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_31_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0232,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_36,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_36_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0233,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_37,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_37_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0234,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_38,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_38_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0235,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_38,minerall_type2,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_38_label2_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0236,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_43,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_43_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0237,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_45,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_45_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0238,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_46,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_46_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0239,garde,Garde,detail_500_2.1,0208_Garde Detail_500_2,Point_49,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_49_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685433804_710rrs__0071836srlc11371w108cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0240,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_0,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_0_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0241,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_1,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_1_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0242,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_1,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_1_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0243,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_3,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_3_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0244,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_3,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_3_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0245,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_4,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_4_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0246,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_5,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_5_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0247,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_6,minerall_type1,perchlorate/phospate,Perchlorate/Phosphate,,Perchlorate; Phosphate,ambiguous_sherloc_label_spelled_phospate_not_directly_usable_for_closed_set_training,False,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_6_label1_Perchlorate_Phosphate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0248,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_11,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_11_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0249,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_13,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_13_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0250,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_13,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_13_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0251,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_14,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_14_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0252,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_17,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_17_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0253,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_18,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_18_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0254,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_21,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_21_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0255,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_22,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_22_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0256,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_23,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_23_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0257,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_25,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_25_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0258,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_29,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_29_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0259,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_30,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_30_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0260,garde,Garde,detail_500_2.2,0208_Garde Detail_500_2,Point_31,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_31_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685434454_680rrs__0071836srlc11371w208cgnj03_R1_AllPoints_Raman.csv
