file_name,group_label,subtype_label,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,sherloc_region,sherloc_target,sherloc_scan_name,sherloc_sheet_name,sherloc_point_name,sherloc_label_column,sherloc_label_status,paper_table1_superclass,paper_table1_superclass_candidates,sherloc_training_label_usable,sherloc_source_raman_csv,sherloc_standard_workbook,Mg#,Fe#,Ca#,Na#,K#,wave,formula,Unnamed: 10,Unnamed: 11,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
SHERLOC_garde_detail_500_3.1_Point_4_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_3.1_Point_4_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_4_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0277,SHERLOC_garde_detail_500_3.1_Point_4_label1_Olivine.csv,olivine,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,ee703c2ce577a9a2d97109a4b7797df36f0936a3dc347944b4691189e02171cb,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_4,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_5_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_3.1_Point_5_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_5_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0278,SHERLOC_garde_detail_500_3.1_Point_5_label1_Olivine.csv,olivine,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,cbeb71b7d94fc918f0ad4102d28cc7ffb32c2468f067728e495f6d617e405153,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_5,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_6_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_3.1_Point_6_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_6_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0279,SHERLOC_garde_detail_500_3.1_Point_6_label1_Olivine.csv,olivine,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,fe86f56589a498a366bf7e65000dc242c1ff87ef35aaf803bb4da4a07b4b26f0,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_6,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_7_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_3.1_Point_7_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_7_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0280,SHERLOC_garde_detail_500_3.1_Point_7_label1_Olivine.csv,olivine,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,d30f0f6e41c8847a7cf836316d6d9f961ad6df3283b3b0004469c8ba38d3029e,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_7,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_8_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_3.1_Point_8_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_8_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0281,SHERLOC_garde_detail_500_3.1_Point_8_label1_Olivine.csv,olivine,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,22550ac1ccd89d973ea4f71156fb0e078d0b6cd8b580a0025de1c170b914050b,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_8,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_8_label2_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_3.1_Point_8_label2_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_8_label2_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0282,SHERLOC_garde_detail_500_3.1_Point_8_label2_Carbonate.csv,carbonate,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,22550ac1ccd89d973ea4f71156fb0e078d0b6cd8b580a0025de1c170b914050b,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_8,minerall_type2,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_11_label1_Olivine,Olivine,olivine,Olivine,SHERLOC_garde_detail_500_3.1_Point_11_label1_Olivine,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_11_label1_Olivine.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0283,SHERLOC_garde_detail_500_3.1_Point_11_label1_Olivine.csv,olivine,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,bb78a0b538936f3c5effd15ae0fc0d8f587bf89dc826955096a5e009ee8c8a72,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_11,minerall_type1,supported_table1_closed_set,Olivine,Olivine,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_11_label2_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_3.1_Point_11_label2_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_11_label2_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0284,SHERLOC_garde_detail_500_3.1_Point_11_label2_Carbonate.csv,carbonate,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,bb78a0b538936f3c5effd15ae0fc0d8f587bf89dc826955096a5e009ee8c8a72,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_11,minerall_type2,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_15_label1_Carbonate,Carbonate,carbonate,Carbonate,SHERLOC_garde_detail_500_3.1_Point_15_label1_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_15_label1_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0285,SHERLOC_garde_detail_500_3.1_Point_15_label1_Carbonate.csv,carbonate,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,b1e056c245be65b444b700c4ffb15362a5eff362e5b4b82ee457f1afa332ca6e,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_15,minerall_type1,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_16_label1_Other_Silicate,Other Silicate,silicate,Other Silicate,SHERLOC_garde_detail_500_3.1_Point_16_label1_Other_Silicate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_16_label1_Other_Silicate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0286,SHERLOC_garde_detail_500_3.1_Point_16_label1_Other_Silicate.csv,silicate,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,0012b83e387ccbad94049531d5966e425b51590f87a24b6d87e019b9500b862b,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,broad_sherloc_silicate_mapped_to_table1_other_silicate,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_16,minerall_type1,broad_sherloc_silicate_mapped_to_table1_other_silicate,Other Silicate,Other Silicate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_17_label1_Other_Silicate,Other Silicate,silicate,Other Silicate,SHERLOC_garde_detail_500_3.1_Point_17_label1_Other_Silicate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_17_label1_Other_Silicate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0287,SHERLOC_garde_detail_500_3.1_Point_17_label1_Other_Silicate.csv,silicate,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,53e72c86432779a7eb87acee419da39e555264bf1e195bbde1af81d84552ebe6,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,broad_sherloc_silicate_mapped_to_table1_other_silicate,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_17,minerall_type1,broad_sherloc_silicate_mapped_to_table1_other_silicate,Other Silicate,Other Silicate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_garde_detail_500_3.1_Point_27_label1_Other_Silicate,Other Silicate,silicate,Other Silicate,SHERLOC_garde_detail_500_3.1_Point_27_label1_Other_Silicate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_27_label1_Other_Silicate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0288,SHERLOC_garde_detail_500_3.1_Point_27_label1_Other_Silicate.csv,silicate,ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Garde; region folder garde,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,c93bacb565e98b730847fa409b683c0f4f564fa5ba82a4217615b168b955fee3,SHERLOC_Garde_detail_500_3.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,broad_sherloc_silicate_mapped_to_table1_other_silicate,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,garde,Garde,0208_Garde Detail_500_3,detail_500_3.1,Point_27,minerall_type1,broad_sherloc_silicate_mapped_to_table1_other_silicate,Other Silicate,Other Silicate,True,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435280_635rrs__0071836srlc11372w108cgnj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\标准数据G.xlsx,,,,,,,,,,,,,,,,,,,,,,,
