file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol
Pyrophyllite__X050133__Raman__785__0__unoriented__Raman_Data_Processed__6640,,Pyrophyllite,,,,,,,,Clay,Pyrophyllite__X050133__Raman__785__0__unoriented__Raman_Data_Processed__6640,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Pyrophyllite__X050133__Raman__785__0__unoriented__Raman_Data_Processed__6640.csv,fallback_augmented_dir_name_match,True,PARENT_0743,Pyrophyllite__X050133__Raman__785__0__unoriented__Raman_Data_Processed__6640.csv,Pyrophyllite,Pyrophyllite__X050133__Raman__785__0__unoriented__Raman_Data_Processed__6640,Martian meteorite spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Martian meteorite polished section/spot; sample name and point coordinates must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Co-located TIMA-BSE/EDS phase identification plus Raman diagnostic band check,This study,Detected from manually defined meteorite prefixes,209.0,1500.0,1292,209-1500,4ffd77be50bfadea1eb00f7bd432e6c6305147b65b4568cbd54390bbbe7abd5e,Martian meteorite spectra__Pyrophyllite__X050133__Raman__785__0__unoriented__Raman_Data_Processed__6640,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,train,earth_train_pool
Sepiolite__R070311__Raman__785__0__unoriented__Raman_Data_RAW__20575,,Sepiolite,,,,,,,,Clay,Sepiolite__R070311__Raman__785__0__unoriented__Raman_Data_RAW__20575,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Sepiolite__R070311__Raman__785__0__unoriented__Raman_Data_RAW__20575.csv,fallback_augmented_dir_name_match,True,PARENT_0753,Sepiolite__R070311__Raman__785__0__unoriented__Raman_Data_RAW__20575.csv,Sepiolite,R070311,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,195.265,1229.89,2147,195.265-1229.89,8cebd10c0523fbc8b67373fa4cafbe2f3222217cbbaddd057ac63e5e08f2442f,RRUFF database__R070311,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Sepiolite__R070311__Raman__532__0__unoriented__Raman_Data_RAW__20577,,Sepiolite,,,,,,,,Clay,Sepiolite__R070311__Raman__532__0__unoriented__Raman_Data_RAW__20577,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Sepiolite__R070311__Raman__532__0__unoriented__Raman_Data_RAW__20577.csv,fallback_augmented_dir_name_match,True,PARENT_0754,Sepiolite__R070311__Raman__532__0__unoriented__Raman_Data_RAW__20577.csv,Sepiolite,R070311,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,160.268,1297.1,2359,160.268-1297.1,556dc7bb48a2627f834751233d091ee28e9d6e734ddca5bb7f0908dca1f253ff,RRUFF database__R070311,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Swinefordite__R070707__Raman__532__0__unoriented__Raman_Data_RAW__24165,,Swinefordite,,,,,,,,Clay,Swinefordite__R070707__Raman__532__0__unoriented__Raman_Data_RAW__24165,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Swinefordite__R070707__Raman__532__0__unoriented__Raman_Data_RAW__24165.csv,fallback_augmented_dir_name_match,True,PARENT_0761,Swinefordite__R070707__Raman__532__0__unoriented__Raman_Data_RAW__24165.csv,Swinefordite,R070707,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,144.631,1301.71,2401,144.631-1301.71,935bcd8dd0e156a249f741e6f61783a3214faf81e08ba7371bab5c1ebaebf531,RRUFF database__R070707,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Swinefordite__R070707__Raman__780__0__unoriented__Raman_Data_RAW__24167,,Swinefordite,,,,,,,,Clay,Swinefordite__R070707__Raman__780__0__unoriented__Raman_Data_RAW__24167,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Swinefordite__R070707__Raman__780__0__unoriented__Raman_Data_RAW__24167.csv,fallback_augmented_dir_name_match,True,PARENT_0762,Swinefordite__R070707__Raman__780__0__unoriented__Raman_Data_RAW__24167.csv,Swinefordite,R070707,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,108.397,1289.1,2450,108.397-1289.1,6d01d42c889901a8d81c06f74f784c417f499b3dc901242e7285f9a43346c7a2,RRUFF database__R070707,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Talc__R040137__Raman__514__0__unoriented__Raman_Data_RAW__9732,,Talc,,,,,,,,Clay,Talc__R040137__Raman__514__0__unoriented__Raman_Data_RAW__9732,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R040137__Raman__514__0__unoriented__Raman_Data_RAW__9732.csv,fallback_augmented_dir_name_match,True,PARENT_0763,Talc__R040137__Raman__514__0__unoriented__Raman_Data_RAW__9732.csv,Talc,R040137,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,121.203,1169.65,804,121.203-1169.65,82cf982cd5aca820b46f5729e5b1ee55cf51da821aa7c29e133e30fdd27843be,RRUFF database__R040137,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R040137__Raman__532__0__unoriented__Raman_Data_RAW__19797,,Talc,,,,,,,,Clay,Talc__R040137__Raman__532__0__unoriented__Raman_Data_RAW__19797,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R040137__Raman__532__0__unoriented__Raman_Data_RAW__19797.csv,fallback_augmented_dir_name_match,True,PARENT_0764,Talc__R040137__Raman__532__0__unoriented__Raman_Data_RAW__19797.csv,Talc,R040137,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,162.679,1314.94,2391,162.679-1314.94,28e89d223b327909a3301cabe5448697459c9958fd4d49031bd7ab6739605f37,RRUFF database__R040137,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R040137__Raman__785__0__unoriented__Raman_Data_RAW__19799,,Talc,,,,,,,,Clay,Talc__R040137__Raman__785__0__unoriented__Raman_Data_RAW__19799,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R040137__Raman__785__0__unoriented__Raman_Data_RAW__19799.csv,fallback_augmented_dir_name_match,True,PARENT_0765,Talc__R040137__Raman__785__0__unoriented__Raman_Data_RAW__19799.csv,Talc,R040137,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,173.57,1242.9,2219,173.57-1242.9,c691a45a80a13c3169da7c523f991e689199476a2895e268d3afd5741414945b,RRUFF database__R040137,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R050087__Raman__514__0__unoriented__Raman_Data_RAW__10061,,Talc,,,,,,,,Clay,Talc__R050087__Raman__514__0__unoriented__Raman_Data_RAW__10061,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R050087__Raman__514__0__unoriented__Raman_Data_RAW__10061.csv,fallback_augmented_dir_name_match,True,PARENT_0766,Talc__R050087__Raman__514__0__unoriented__Raman_Data_RAW__10061.csv,Talc,R050087,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,187.63,1516.76,1045,187.63-1516.76,4e15c1cec8d43af9c67a4eec0c2a6ea607275e8838a5bea388096e81cc82aa1a,RRUFF database__R050087,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R050087__Raman__532__0__unoriented__Raman_Data_RAW__21792,,Talc,,,,,,,,Clay,Talc__R050087__Raman__532__0__unoriented__Raman_Data_RAW__21792,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R050087__Raman__532__0__unoriented__Raman_Data_RAW__21792.csv,fallback_augmented_dir_name_match,True,PARENT_0767,Talc__R050087__Raman__532__0__unoriented__Raman_Data_RAW__21792.csv,Talc,R050087,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,154.744,1305.56,2388,154.744-1305.56,0bfcc7019170ff89d07b9806546ccf8b1d36ccdbb8c0fd7a1c1ebef8ac1aa581,RRUFF database__R050087,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R050087__Raman__785__0__unoriented__Raman_Data_RAW__21794,,Talc,,,,,,,,Clay,Talc__R050087__Raman__785__0__unoriented__Raman_Data_RAW__21794,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R050087__Raman__785__0__unoriented__Raman_Data_RAW__21794.csv,fallback_augmented_dir_name_match,True,PARENT_0768,Talc__R050087__Raman__785__0__unoriented__Raman_Data_RAW__21794.csv,Talc,R050087,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,136.457,1230.86,2271,136.457-1230.86,01d21a139c0c35793e05bd7c79539317f32d2b79ca5ca10b81f30e84cfa208e2,RRUFF database__R050087,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R050058__Raman__514__0__unoriented__Raman_Data_RAW__9962,,Talc,,,,,,,,Clay,Talc__R050058__Raman__514__0__unoriented__Raman_Data_RAW__9962,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R050058__Raman__514__0__unoriented__Raman_Data_RAW__9962.csv,fallback_augmented_dir_name_match,True,PARENT_0769,Talc__R050058__Raman__514__0__unoriented__Raman_Data_RAW__9962.csv,Talc,R050058,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,125.369,1223.46,845,125.369-1223.46,a550e24a92e6986d2c71fc55ad368535cc008b9d8d737daa1999794a55e64ad3,RRUFF database__R050058,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R050058__Raman__532__0__unoriented__Raman_Data_RAW__21213,,Talc,,,,,,,,Clay,Talc__R050058__Raman__532__0__unoriented__Raman_Data_RAW__21213,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R050058__Raman__532__0__unoriented__Raman_Data_RAW__21213.csv,fallback_augmented_dir_name_match,True,PARENT_0770,Talc__R050058__Raman__532__0__unoriented__Raman_Data_RAW__21213.csv,Talc,R050058,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,168.464,1293.24,2334,168.464-1293.24,6b132bf905baa32bb4dc3f6e35f5b39a46f8c0906728765076b42f168ad5dc94,RRUFF database__R050058,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__R050058__Raman__785__0__unoriented__Raman_Data_RAW__21215,,Talc,,,,,,,,Clay,Talc__R050058__Raman__785__0__unoriented__Raman_Data_RAW__21215,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__R050058__Raman__785__0__unoriented__Raman_Data_RAW__21215.csv,fallback_augmented_dir_name_match,True,PARENT_0771,Talc__R050058__Raman__785__0__unoriented__Raman_Data_RAW__21215.csv,Talc,R050058,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,172.606,1233.74,2202,172.606-1233.74,f714453908a92b9ab386647def3774c47e80f941be073ff56cf5977792f36d69,RRUFF database__R050058,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__X050159__Raman__785__0__unoriented__Raman_Data_Processed__6056,,Talc,,,,,,,,Clay,Talc__X050159__Raman__785__0__unoriented__Raman_Data_Processed__6056,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__X050159__Raman__785__0__unoriented__Raman_Data_Processed__6056.csv,fallback_augmented_dir_name_match,True,PARENT_0772,Talc__X050159__Raman__785__0__unoriented__Raman_Data_Processed__6056.csv,Talc,X050159,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,Processed,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,220.0,1500.0,1281,220-1500,78f114eb5235b5aa9ee536804d64007cf90f03f25d64afb95471e596a752d1b2,RRUFF database__X050159,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,review_taxonomy_and_reference_quality,val,earth_train_pool
Talc__X050160__Raman__785__0__unoriented__Raman_Data_Processed__6689,,Talc,,,,,,,,Clay,Talc__X050160__Raman__785__0__unoriented__Raman_Data_Processed__6689,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__X050160__Raman__785__0__unoriented__Raman_Data_Processed__6689.csv,fallback_augmented_dir_name_match,True,PARENT_0773,Talc__X050160__Raman__785__0__unoriented__Raman_Data_Processed__6689.csv,Talc,X050160,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,Processed,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,217.0,1500.0,1284,217-1500,c87aac5ab815f7cf27efa8a8b2728c0e10aa60f2a16742cb29cb4b763e6aec19,RRUFF database__X050160,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,review_taxonomy_and_reference_quality,train,earth_train_pool
Talc__X050161__Raman__785__0__unoriented__Raman_Data_Processed__6691,,Talc,,,,,,,,Clay,Talc__X050161__Raman__785__0__unoriented__Raman_Data_Processed__6691,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Talc__X050161__Raman__785__0__unoriented__Raman_Data_Processed__6691.csv,fallback_augmented_dir_name_match,True,PARENT_0774,Talc__X050161__Raman__785__0__unoriented__Raman_Data_Processed__6691.csv,Talc,X050161,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,Processed,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,225.0,1500.0,1276,225-1500,f84e5bcbc93e06b7dddda40c2d797586515bebf57bcd6db9c2865db83e49d267,RRUFF database__X050161,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,review_taxonomy_and_reference_quality,train,earth_train_pool
Vermiculite__R050490__Raman__532__0__unoriented__Raman_Data_RAW__31643,,Talc,,,,,,,,Clay,Vermiculite__R050490__Raman__532__0__unoriented__Raman_Data_RAW__31643,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Vermiculite__R050490__Raman__532__0__unoriented__Raman_Data_RAW__31643.csv,fallback_augmented_dir_name_match,True,PARENT_0775,Vermiculite__R050490__Raman__532__0__unoriented__Raman_Data_RAW__31643.csv,Vermiculite,R050490,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.4899,1303.53,2515,91.4899-1303.53,0b28ee3ba4c8ccf5a9dcf0522b1ae78075ed3720fe6e9c035a918c844615cb84,RRUFF database__R050490,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Vermiculite__R050490__Raman__780__0__unoriented__Raman_Data_RAW__31645,,Talc,,,,,,,,Clay,Vermiculite__R050490__Raman__780__0__unoriented__Raman_Data_RAW__31645,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Vermiculite__R050490__Raman__780__0__unoriented__Raman_Data_RAW__31645.csv,fallback_augmented_dir_name_match,True,PARENT_0776,Vermiculite__R050490__Raman__780__0__unoriented__Raman_Data_RAW__31645.csv,Vermiculite,R050490,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,94.7474,1287.51,2475,94.7474-1287.51,e5210ef70630a9777125b4f09e4a7d54f60909cffd3986de38eb7f5d193b0e91,RRUFF database__R050490,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Willemseite__R061112__Raman__532__0__unoriented__Raman_Data_RAW__17356,,Talc,,,,,,,,Clay,Willemseite__R061112__Raman__532__0__unoriented__Raman_Data_RAW__17356,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Willemseite__R061112__Raman__532__0__unoriented__Raman_Data_RAW__17356.csv,fallback_augmented_dir_name_match,True,PARENT_0777,Willemseite__R061112__Raman__532__0__unoriented__Raman_Data_RAW__17356.csv,Willemseite,R061112,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,167.055,1293.28,2337,167.055-1293.28,6bc8dcd120c01b982013ff477c77bff99bf93f31765fee3c60d5d2260f0d05e0,RRUFF database__R061112,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
